Price,Close,High,Low,Open,Volume
Ticker,7912.T,7912.T,7912.T,7912.T,7912.T
Date,,,,,
2022-01-04,1342.906982421875,1345.656962590657,1329.157081577965,1337.407022084311,906000
2022-01-05,1331.9071044921875,1352.0736263771346,1324.1154937639124,1352.0736263771346,1081600
2022-01-06,1305.7823486328125,1336.4904628337247,1304.8656885074122,1326.8655315170208,1324600
2022-01-07,1313.1156005859375,1330.9904726357984,1306.2406497975294,1319.0738912692245,1263000
2022-01-11,1317.2406005859375,1320.9072410886122,1296.1574176955571,1316.782270523103,1202600
2022-01-12,1341.07373046875,1343.8237107772984,1320.907208206062,1325.948838771734,1277800
2022-01-13,1325.0322265625,1342.4487691461648,1323.1989062905352,1339.6987887382177,848800
2022-01-14,1304.86572265625,1319.99061512118,1292.032480564794,1316.7823045983162,1121600
2022-01-17,1325.0322265625,1331.9071775823677,1313.1156447947294,1313.1156447947294,510600
2022-01-18,1311.2823486328125,1336.0321727594016,1304.4073974865378,1330.9905419188003,775000
2022-01-19,1273.240966796875,1318.1573147976287,1266.3660155722698,1288.3658594910064,1116200
2022-01-20,1286.0740966796875,1296.6156876360785,1269.5742151827278,1275.990835764879,1024400
2022-01-21,1281.9493408203125,1286.074311884804,1257.6578445516402,1274.1577288096062,950800
2022-01-24,1310.823974609375,1314.948945158845,1277.3658801525623,1279.1992003967712,1029400
2022-01-25,1299.36572265625,1303.0323631434635,1285.6158208291997,1301.6573729607585,963200
2022-01-26,1287.907470703125,1303.0323627078237,1281.4908498526468,1294.7824216143517,905200
2022-01-27,1260.40771484375,1301.1990917968749,1251.24111328125,1287.449189453125,1130400
2022-01-28,1277.82421875,1283.3241795193687,1260.4076763136657,1276.4492285576578,1139200
2022-01-31,1259.03271484375,1269.1159764842896,1251.2411035760601,1260.40770506746,1723400
2022-02-01,1240.2412109375,1262.6993851192951,1234.2829198280442,1236.116240169415,2108000
2022-02-02,1272.78271484375,1278.7410062708184,1244.8245781475064,1248.491219025702,1402000
2022-02-03,1251.699462890625,1267.2826857900322,1244.366181526198,1261.782724766712,1336200
2022-02-04,1245.7410888671875,1252.1577096339795,1229.2412068954366,1247.5744090862709,955600
2022-02-07,1255.3662109375,1256.2828711864504,1229.6997239668904,1244.824618074571,961800
2022-02-08,1285.6158447265625,1288.8241552125112,1255.8243902141821,1256.7410503530248,1263600
2022-02-09,1276.449462890625,1299.3659703033832,1272.7828217045837,1298.907640155128,999600
2022-02-10,1278.2825927734375,1297.9907862080943,1272.7826318149287,1287.4491943709525,1436400
2022-02-14,1340.615478515625,1348.865419921875,1278.74091796875,1301.1990917968749,2491600
2022-02-15,1340.615478515625,1357.57369140625,1330.990546875,1332.8238671875,2015400
2022-02-16,1384.1568603515625,1384.1568603515625,1355.2820649203875,1368.115307334243,1757800
2022-02-17,1370.40673828125,1393.3232389214047,1360.3234779995819,1384.1566386653428,1397400
2022-02-18,1349.32373046875,1367.198603256889,1344.2820996823518,1352.0737108976946,1066800
2022-02-21,1352.9903564453125,1353.448686511859,1330.0738531179868,1337.407134182731,617800
2022-02-22,1366.281982421875,1381.86520530089,1327.3239252243375,1337.8655171719065,1214200
2022-02-24,1333.2821044921875,1351.1569762952797,1308.5322819955982,1347.9486659716476,1695800
2022-02-25,1336.4906005859375,1350.698833994087,1321.8240370678475,1341.5322317952807,1084800
2022-02-28,1369.0318603515625,1372.6985007542448,1342.4487174321146,1351.1569883884856,2581600
2022-03-01,1359.4068603515625,1377.281731408107,1356.1985501619263,1374.9900812726526,1089800
2022-03-02,1337.865478515625,1350.240390444341,1329.6155372298144,1336.4904883013232,1083800
2022-03-03,1359.8653564453125,1369.0319581065548,1344.7404637042625,1352.5320751163185,988800
2022-03-04,1353.9071044921875,1381.8652403669416,1336.0322307361973,1372.2403083444854,1277400
2022-03-07,1325.0322265625,1336.9488083302706,1312.1989846587471,1327.782206970447,1326000
2022-03-08,1279.1990966796875,1320.4487988298745,1275.5324564885598,1308.0738881848183,1133000
2022-03-09,1282.865966796875,1295.2408796598675,1267.7410732976623,1287.9075979632794,1468400
2022-03-10,1337.4072265625,1341.532197446346,1293.8658672330148,1305.7824497863476,1435600
2022-03-11,1335.115478515625,1341.9904294863543,1324.5738870271734,1332.8238281920485,1215200
2022-03-14,1356.6568603515625,1367.6567808408995,1339.6986495971678,1341.9902996991132,651000
2022-03-15,1365.3653564453125,1370.406987503016,1352.5321137529766,1364.4486962530027,881000
2022-03-16,1354.82373046875,1371.3236135191137,1352.9904101298207,1367.656972841255,1207200
2022-03-17,1365.8236083984375,1381.8651608460702,1351.6153762305344,1379.5735104964083,1449600
2022-03-18,1360.3236083984375,1369.490209533198,1347.032036753035,1365.8235690792937,2065600
2022-03-22,1402.4898681640625,1411.6564686095792,1370.4067666047538,1384.156667273029,1548400
2022-03-23,1393.3233642578125,1407.0732658787776,1369.9485315021716,1402.489965338456,2153200
2022-03-24,1373.156982421875,1388.740205853899,1358.9487492926767,1384.15690484448,1337000
2022-03-25,1370.8651123046875,1381.8650329651061,1359.4068616167513,1377.2817326899317,1177800
2022-03-28,1369.490234375,1377.2818454808819,1364.4486036594294,1374.9901951556226,1037800
2022-03-29,1370.40673828125,1374.0733783836747,1352.9901977947325,1367.6567582044315,1247400
2022-03-30,1387.267822265625,1398.039989690375,1369.0019731540926,1398.039989690375,1285200
2022-03-31,1347.9259033203125,1384.4575991017525,1347.4575482461914,1365.7233961369116,1457200
2022-04-01,1337.1536865234375,1372.7486708231859,1322.1663247130173,1343.2423022589207,878000
2022-04-04,1343.2421875,1350.2675127484308,1334.8117972018829,1337.6219273012553,859600
2022-04-05,1335.2801513671875,1361.976387294206,1325.4446960256544,1359.6346122128887,1206000
2022-04-06,1294.533447265625,1322.1663971168089,1291.7233167722843,1316.077781047904,1939800
2022-04-07,1274.3939208984375,1285.634440597652,1258.9382063120177,1281.8876006979137,1429600
2022-04-08,1278.140869140625,1295.0016501186617,1274.3940289232835,1290.318099846985,1595800
2022-04-11,1287.9764404296875,1291.2549259144175,1263.6219768288352,1270.6473028675425,1198400
2022-04-12,1258.001708984375,1286.103012982537,1255.1915785845588,1268.7738755170037,1284200
2022-04-13,1266.4320068359375,1268.7737819965068,1245.8243854229265,1250.5079357440654,1612000
2022-04-14,1270.647216796875,1287.039643110141,1264.5586013090904,1268.7737966467873,1095600
2022-04-15,1256.5966796875,1268.3055566879425,1251.4447738073052,1261.280230487677,669600
2022-04-18,1221.938232421875,1245.355983139044,1206.9508719628868,1242.0774980386402,1171000
2022-04-19,1244.8876953125,1254.72315114454,1226.6218487672827,1241.6092100351532,972600
2022-04-20,1248.1661376953125,1254.2547530011434,1231.773711871922,1235.5205520601255,1237600
2022-04-21,1263.6219482421875,1267.8371437700525,1241.6092604855594,1244.4193908374693,1439800
2022-04-22,1258.4700927734375,1264.0903537013428,1246.7612158403017,1250.9764115362307,1164800
2022-04-25,1247.2296142578125,1256.5967161298202,1236.4574471050037,1239.7359327602064,928000
2022-04-26,1252.849853515625,1259.875179797021,1243.482751807097,1250.0397230030667,1485400
2022-04-27,1229.9002685546875,1247.6977591126,1225.6850734225502,1231.773688613415,1906000
2022-04-28,1273.4573974609375,1278.6093030777342,1244.8877390405191,1244.8877390405191,1458600
2022-05-02,1282.8245849609375,1287.508135837027,1260.3435407557074,1261.2802509309254,1070000
2022-05-06,1302.9637451171875,1308.1156506514394,1273.925732105949,1278.1409275430642,1456000
2022-05-09,1286.5714111328125,1300.15370852009,1279.0777298156938,1287.0397662151324,964800
2022-05-10,1295.4700927734375,1301.558708538461,1273.4574050075837,1279.546020772607,1353800
2022-05-11,1271.11572265625,1294.533477310934,1265.4954615391257,1292.1917018454656,1222400
2022-05-12,1284.6978759765625,1293.5966217452665,1260.8117689131996,1267.837094520071,1119200
2022-05-13,1317.014404296875,1317.014404296875,1280.9510653456448,1309.52072347584,1475200
2022-05-16,1361.0399169921875,1361.9766271897045,1327.7867049803342,1357.761431300878,1839200
2022-05-17,1363.849853515625,1378.3688595111553,1352.1409777127778,1358.6979481623723,1097600
2022-05-18,1369.9385986328125,1374.6221493973692,1350.2676854216747,1363.8499826388888,1447800
2022-05-19,1343.2421875,1348.3940926821826,1318.4193716222105,1330.128247036262,1307200
2022-05-20,1361.9765625,1391.9512873968363,1346.0524898985557,1354.482881275791,2434600
2022-05-23,1375.5587158203125,1393.8245618935139,1367.5966803525068,1391.014431728406,1305800
2022-05-24,1373.2171630859375,1389.1412366005766,1371.8120977758224,1380.7108447398853,1003800
2022-05-25,1366.191650390625,1379.7739465378063,1362.444810074161,1369.001780627973,1206200
2022-05-26,1350.736083984375,1372.280418194944,1339.9639168790904,1347.4575983436362,1318200
2022-05-27,1372.2803955078125,1380.7107870160517,1353.077837072379,1360.5715184130358,1321000
