Price,Close,High,Low,Open,Volume
Ticker,6413.T,6413.T,6413.T,6413.T,6413.T
Date,,,,,
2022-01-04,876.9988403320312,894.0200747562203,859.1670709352617,887.1305274892867,67800
2022-01-05,882.6725463867188,883.483081323713,860.3828356193774,860.3828356193774,35400
2022-01-06,858.3565063476562,886.3199619368859,857.9512388753486,877.404077546117,35200
2022-01-07,860.3828125,869.7039640249646,852.682730805464,861.5986148728214,32800
2022-01-11,867.2723999023438,867.2723999023438,844.5774212133105,863.2197251364449,40200
2022-01-12,884.2936401367188,885.1041750955975,868.0829409591437,871.3250807946587,33200
2022-01-13,897.6674194335938,899.6937567235116,874.9724417865142,888.3462678999718,71200
2022-01-14,851.4669799804688,887.9410533732541,840.9300254447752,887.9410533732541,83400
2022-01-17,859.5723266601562,862.0039315446263,847.414302237806,862.0039315446263,30800
2022-01-18,864.435546875,881.8620487576184,862.8144769324309,867.6776867601384,28000
2022-01-19,814.9928588867188,855.1143372705005,811.3454517609204,855.1143372705005,57600
2022-01-20,836.8773193359375,843.7668662747806,815.8034110524176,815.8034110524176,47400
2022-01-21,848.6300659179688,850.6564032291386,821.4771459482915,832.8246348908432,63800
2022-01-24,869.7039794921875,873.3513866755192,843.3615942792368,843.3615942792368,47000
2022-01-25,842.9563598632812,866.8671412247878,831.2036029228798,866.8671412247878,60600
2022-01-26,848.6300659179688,856.7354151626485,841.7405190599909,843.3615889089268,48600
2022-01-27,820.2613525390625,858.3564944059951,819.4508176057235,849.0353426725967,85600
2022-01-28,860.3828125,863.6249521608572,831.6088230098916,834.8509626707489,81200
2022-01-31,831.60888671875,853.8985985947398,824.3140719229715,840.1195039804916,68800
2022-02-01,837.2825927734375,870.9197927735321,830.3930457854664,870.9197927735321,62400
2022-02-02,866.8670654296875,868.8934026560308,824.7192511217456,834.0404023629251,65400
2022-02-03,847.8195190429688,868.4881593255651,843.7668444777538,866.8670894994791,53400
2022-02-04,874.9724731445312,878.6198803971022,847.8195524865026,847.8195524865026,49600
2022-02-07,903.3411254882812,908.2043347775856,866.8670558184987,871.3249976670277,80800
2022-02-08,934.5468139648438,939.4100237513044,903.341217835055,903.341217835055,81000
2022-02-09,947.515380859375,961.2944753628904,924.8204016771145,939.8152986368224,69000
2022-02-10,923.6045532226562,952.3785432528487,913.0675991270928,952.3785432528487,52000
2022-02-14,917.5255126953125,926.846664105203,895.6410702546999,903.3411518541747,64600
2022-02-15,917.9307861328125,934.1414843426635,908.6096346621482,915.4991814013348,54600
