Price,Close,High,Low,Open,Volume
Ticker,4124.T,4124.T,4124.T,4124.T,4124.T
Date,,,,,
2022-01-04,1405.749755859375,1418.9227790066516,1390.6948722624875,1398.2223140609312,3300
2022-01-05,1429.27294921875,1448.0915528950995,1400.1041135204082,1400.1041135204082,5300
2022-01-06,1401.986083984375,1456.560038931418,1401.986083984375,1419.8637588808201,9300
2022-01-07,1320.1251220703125,1393.5176805318124,1297.542796389851,1393.5176805318124,17300
2022-01-11,1336.1209716796875,1340.825622988419,1317.3023664447624,1324.8298085387323,2900
2022-01-12,1370.9351806640625,1385.9900625382045,1352.1165783213848,1353.0575084385187,1200
2022-01-13,1332.357177734375,1342.7074100472832,1322.9478756317312,1328.5934568933176,4700
2022-01-14,1345.5301513671875,1356.8213134765626,1270.2557373046875,1317.30224609375,10500
2022-01-17,1301.3065185546875,1335.1800071070872,1290.0153557038875,1335.1800071070872,5400
2022-01-18,1301.3065185546875,1330.4753559192538,1301.3065185546875,1302.247448792254,900
2022-01-19,1265.5511474609375,1306.9520771920018,1260.8464963551348,1301.3064958650384,4200
2022-01-20,1261.7874755859375,1261.7874755859375,1245.7916612049078,1261.7874755859375,1500
2022-01-21,1215.681884765625,1236.3823502956898,1215.681884765625,1235.4414200443232,7900
2022-01-24,1254.260009765625,1254.260009765625,1209.0953582511838,1213.8000094506049,2800
2022-01-25,1205.33154296875,1294.7199087626855,1194.9813111399785,1254.2599116138515,7400
2022-01-26,1201.56787109375,1239.2050792720977,1194.0404294580806,1222.2683355918412,3000
2022-01-27,1096.1837158203125,1204.3906920600857,1096.1837158203125,1194.0404595501946,13200
2022-01-28,1108.415771484375,1109.3567016808813,1060.4283314625557,1100.888329912325,7600
2022-01-31,1121.5887451171875,1134.7617672913827,1080.1878182840028,1080.1878182840028,3800
2022-02-01,1163.9306640625,1183.6901983756063,1121.5888048201293,1129.1162464632175,5600
2022-02-02,1160.1669921875,1194.981411255576,1155.4623409620845,1177.1037365989964,2700
2022-02-03,1121.5887451171875,1156.4031608632747,1115.00223403009,1147.9347894655778,4200
2022-02-04,1113.120361328125,1149.816636976305,1102.7701297350486,1121.5887326315512,2800
2022-02-07,1127.234375,1137.584607157763,1113.120422057596,1115.0022824499165,2500
2022-02-08,1139.4664306640625,1160.1668943094871,1127.2343385099477,1127.2343385099477,3100
2022-02-09,1146.993896484375,1169.5762209434604,1146.993896484375,1157.3441285281224,3200
2022-02-10,1218.504638671875,1241.0869640217786,1162.0488252971163,1180.8674297553694,8000
2022-02-14,1134.761962890625,1176.1628968601005,1077.3652135238522,1077.3652135238522,7200
2022-02-15,1235.44140625,1235.44140625,1139.4665216822164,1139.4665216822164,3300
2022-02-16,1229.7957763671875,1273.078565742008,1223.2092649405843,1232.618566978589,6800
2022-02-17,1216.622802734375,1262.728384585871,1199.6860583807643,1237.323268055455,3500
2022-02-18,1242.9688720703125,1258.9646864724286,1187.4539867923804,1197.8042196408082,1000
2022-02-21,1196.8631591796875,1223.209203564146,1173.3399052649925,1214.7408321548558,1400
2022-02-22,1184.631103515625,1204.3906374106432,1153.5804073948818,1201.5678468542121,3900
2022-02-24,1140.407470703125,1184.6311927518436,1140.407470703125,1184.6311927518436,1900
2022-02-25,1141.348388671875,1156.4032726114874,1125.3525744860367,1134.7618769482945,1600
2022-02-28,1153.5804443359375,1180.867420588582,1150.7576536891122,1162.0488162764134,2100
2022-03-01,1223.2093505859375,1223.2093505859375,1171.4581857534556,1210.0363268103968,4000
2022-03-02,1186.512939453125,1204.3906126090403,1177.1036377921168,1200.6268919446372,2800
2022-03-03,1178.0445556640625,1188.3947873831557,1178.0445556640625,1182.7492064454684,1200
2022-03-04,1223.2093505859375,1223.2093505859375,1154.5214408991887,1178.044697641226,2300
2022-03-07,1155.4622802734375,1207.2134410348701,1119.706932838266,1207.2134410348701,4100
2022-03-08,1119.7069091796875,1160.1669067382813,1119.7069091796875,1160.1669067382813,2200
2022-03-09,1128.1751708984375,1128.1751708984375,1092.4198277006556,1112.1793594678509,2200
2022-03-10,1129.1162109375,1157.3441162109375,1128.1752807617188,1128.1752807617188,1000
2022-03-11,1129.1162109375,1146.9938842773438,1129.1162109375,1129.1162109375,500
2022-03-14,1118.7659912109375,1145.1120364202784,1112.1794799086024,1145.1120364202784,600
2022-03-15,1128.1751708984375,1149.816562833937,1107.47470904709,1107.47470904709,2000
2022-03-16,1138.525634765625,1138.525634765625,1126.2935411689696,1129.1163319989669,700
2022-03-17,1270.2557373046875,1420.8045654296875,1214.7408569335937,1217.5636474609375,138700
2022-03-18,1264.6102294921875,1264.6102294921875,1195.922322681972,1251.4372062683105,23800
2022-03-22,1227.9139404296875,1258.9646377738866,1223.2092893169302,1237.3232426552024,7800
2022-03-23,1293.7789306640625,1293.7789306640625,1210.0361489701704,1256.1417254083806,10700
2022-03-24,1463.146484375,1466.9102052351286,1270.2557902934084,1278.7241622286977,43600
2022-03-25,1427.39111328125,1538.4208768720132,1411.3952998825807,1500.7836688751443,22400
2022-03-28,1392.57666015625,1406.6906127929688,1355.8803833007812,1406.6906127929688,4700
2022-03-29,1356.8212890625,1385.990123986867,1317.3022223907767,1355.8803589036495,7200
2022-03-30,1412.336181640625,1454.6780391848142,1363.4078129228951,1420.804553149463,6300
2022-03-31,1401.986083984375,1432.0958522310193,1371.8763157377307,1432.0958522310193,4700
2022-04-01,1340.825439453125,1436.8003130139803,1317.302186129386,1411.395199424342,11600
2022-04-04,1320.1251220703125,1357.7623315377482,1298.4837266265367,1350.234889644261,5600
2022-04-05,1384.1083984375,1408.5725849496516,1320.1251414057188,1345.530258168338,5900
2022-04-06,1378.462646484375,1384.1082272890892,1359.6440438019945,1384.1082272890892,25900
2022-04-07,1342.7073974609375,1383.16739612304,1340.825537058049,1364.348792094155,3700
2022-04-08,1365.2896728515625,1391.635717537878,1348.3529298389312,1354.93944101051,2700
2022-04-11,1390.69482421875,1390.69482421875,1367.171569411261,1374.6990109496576,3300
2022-04-12,1356.8212890625,1387.8719843045683,1356.8212890625,1387.8719843045683,4200
2022-04-13,1415.158935546875,1415.158935546875,1340.8254542249315,1347.4119652281415,3400
2022-04-14,1449.032470703125,1449.032470703125,1408.5724731445314,1415.158984375,4300
2022-04-15,1417.0408935546875,1438.6822883433713,1417.0408935546875,1423.6274050121128,3800
2022-04-18,1359.64404296875,1419.8635715154628,1354.939392301038,1419.8635715154628,3800
2022-04-19,1358.7032470703125,1362.4669679763244,1355.8804563908036,1362.4669679763244,1200
2022-04-20,1326.7115478515625,1369.0534057617188,1326.7115478515625,1359.6441040039062,3800
2022-04-21,1322.9478759765625,1331.4162478711494,1322.006945766053,1331.4162478711494,1900
2022-04-22,1312.59765625,1328.593469982079,1312.59765625,1322.9478886648747,1900
2022-04-25,1274.9603271484375,1317.302183031596,1272.137536756227,1313.5384625086485,4400
2022-04-26,1285.310546875,1291.8970577301427,1247.67334198847,1274.9603155312043,5800
2022-04-27,1283.4288330078125,1283.4288330078125,1178.0446473062912,1270.2558097951223,7400
2022-04-28,1283.4288330078125,1283.4288330078125,1283.4288330078125,1283.4288330078125,0
2022-05-02,1242.9688720703125,1260.8465469903247,1226.9730576681964,1226.9730576681964,400
2022-05-06,1257.082763671875,1267.4329960074967,1241.0869500622778,1242.027880274607,1100
2022-05-09,1242.0279541015625,1257.0828383937026,1242.0279541015625,1257.0828383937026,500
2022-05-10,1230.7366943359375,1230.7366943359375,1208.1543696692231,1225.091113169259,1300
2022-05-11,1225.091064453125,1238.2640866515458,1225.091064453125,1230.7366453953052,1400
2022-05-12,1220.3865966796875,1241.0870632386336,1220.3865966796875,1225.0912481703572,2500
2022-05-13,1235.44140625,1235.44140625,1205.33163854246,1209.0953595059025,1000
2022-05-16,1158.2850341796875,1235.441307780609,1145.1120118575789,1232.6185172830144,7100
2022-05-17,1163.9306640625,1166.753454678658,1158.285082830184,1158.285082830184,800
2022-05-18,1201.56787109375,1223.2092657962999,1175.2218253689066,1175.2218253689066,2500
2022-05-19,1223.2093505859375,1223.2093505859375,1206.2726057316706,1206.2726057316706,400
