Price,Close,High,Low,Open,Volume
Ticker,7972.T,7972.T,7972.T,7972.T,7972.T
Date,,,,,
2022-01-04,326.1171875,328.8348307291667,320.68190104166666,328.8348307291667,126800
2022-01-05,327.928955078125,329.7407172608771,326.1171928953729,327.928955078125,71100
2022-01-06,318.8701477050781,326.11719651655716,318.8701477050781,325.2113154151223,67500
2022-01-07,317.0583801269531,323.39954772949216,317.0583801269531,321.5877855573382,54400
2022-01-11,318.8701477050781,319.776028806513,314.3407421979037,318.8701477050781,40300
2022-01-12,323.3995666503906,324.30544778946734,319.7760420940837,319.7760420940837,32900
2022-01-13,319.7760314941406,322.4936748212863,319.7760314941406,322.4936748212863,34700
2022-01-14,320.6819152832031,320.6819152832031,316.15250970010703,317.96427193334546,68200
2022-01-17,317.9642639160156,321.5877882911269,317.05838282223783,320.6819071973491,36800
2022-01-18,313.43487548828125,319.77604348948927,313.43487548828125,318.87016234645955,71500
2022-01-19,305.28192138671875,312.528969965632,305.28192138671875,310.71720782090364,96700
2022-01-20,307.99957275390625,312.52897823558135,306.1878105612362,307.99957275390625,57500
2022-01-21,311.62310791015625,311.62310791015625,307.09370227192727,307.99958339957305,39400
2022-01-24,314.34075927734375,314.34075927734375,308.90547237341275,308.90547237341275,25800
2022-01-25,308.90545654296875,315.24662427258977,307.99957543873717,315.24662427258977,46500
2022-01-26,307.09368896484375,311.6230944068031,305.28192678806,307.99957005323563,54700
2022-01-27,296.22314453125,308.90548099436165,296.22314453125,307.09371864248857,92400
2022-01-28,305.28192138671875,307.0936835314471,298.9407538801697,299.84663495253386,47400
2022-01-31,309.81134033203125,309.81134033203125,305.2819347716214,305.2819347716214,29000
2022-02-01,307.09368896484375,310.7172133184112,307.09368896484375,309.81133223001933,33000
2022-02-02,317.0583801269531,317.0583801269531,309.81133143833705,309.81133143833705,81000
2022-02-03,314.34075927734375,316.1525215786541,314.34075927734375,315.2466404279989,22300
2022-02-04,318.8701477050781,318.8701477050781,311.62309889359904,313.4348610964688,36500
