Price,Close,High,Low,Open,Volume
Ticker,3688.T,3688.T,3688.T,3688.T,3688.T
Date,,,,,
2022-01-04,1876.406982421875,1895.242807771234,1871.0253180363438,1888.9641993214477,21500
2022-01-05,1781.330810546875,1883.5824280707138,1777.743034493407,1883.5824280707138,89200
2022-01-06,1709.575439453125,1763.3920849763083,1707.7815512690188,1758.0104204239901,93900
2022-01-07,1736.4835205078125,1740.9682403438346,1706.8843695900657,1722.1324170325413,52100
2022-01-11,1732.8958740234375,1733.7928180576112,1700.6058887931872,1708.6783851007497,39100
2022-01-12,1814.517822265625,1831.559759301239,1747.2470181776755,1768.7736754858192,100800
2022-01-13,1742.76220703125,1778.639967340694,1739.1744310003055,1775.9491353174858,60100
2022-01-14,1736.4835205078125,1754.4223998519014,1713.1629773604968,1745.452960179857,56700
2022-01-17,1751.7315673828125,1775.0521105225735,1731.1018561437932,1741.8651837467596,41300
2022-01-18,1763.391845703125,1802.8573803984139,1746.3499102665232,1771.4643414362524,44800
2022-01-19,1697.01806640625,1763.3919231261564,1688.9455703186939,1763.3919231261564,56900
2022-01-20,1737.3804931640625,1749.93770891228,1681.7699662791003,1683.5638542431313,52900
2022-01-21,1732.8958740234375,1732.8958740234375,1673.6975677679784,1704.1936649298816,43000
2022-01-24,1717.6478271484375,1729.3080996042754,1675.491457500408,1709.5753308328574,44100
2022-01-25,1662.9342041015625,1715.8539009958408,1646.7892118287318,1715.8539009958408,54100
2022-01-26,1686.2547607421875,1697.018089002244,1644.0983917236329,1647.6861678103182,58100
2022-01-27,1623.4686279296875,1721.2355232028012,1618.9839079630308,1718.5446912228072,75600
2022-01-28,1644.9952392578125,1676.3882781749464,1614.4991443097397,1614.4991443097397,51100
2022-01-31,1700.6058349609375,1713.1630510418727,1647.6861386198534,1647.6861386198534,26500
2022-02-01,1719.4417724609375,1758.907311317631,1700.6059470975156,1736.4837096945096,44900
2022-02-02,1785.8154296875,1792.0940374262304,1737.380455703007,1755.319334956523,45200
2022-02-03,1757.1134033203125,1776.8461725255434,1744.5561865533477,1776.8461725255434,39400
2022-02-04,1773.2581787109375,1787.6092818264533,1748.1437482587846,1750.8345800929437,36200
2022-02-07,1739.17431640625,1784.9184577867136,1729.3079329712482,1784.021513838077,45600
2022-02-08,1723.9263916015625,1773.2583122769454,1722.132503577003,1739.1744398103172,39800
2022-02-09,1770.5673828125,1784.021542256364,1743.659063924772,1743.659063924772,33800
2022-02-10,1799.269775390625,1801.9606075572112,1769.6706215581771,1781.3308942800506,26300
2022-02-14,1761.597900390625,1771.4642837431184,1724.823198804059,1766.9795640374396,56100
2022-02-15,2120.37548828125,2120.37548828125,1876.40673497647,1886.2731183821782,591800
2022-02-16,2149.077880859375,2244.1539473748567,2112.303175886406,2137.4176085508725,394400
2022-02-17,2169.70751953125,2194.821951340624,2098.8489440690887,2149.077807687836,259800
2022-02-18,2123.96337890625,2163.428914662954,2057.5895233154297,2147.283922762484,166100
2022-02-21,2110.509033203125,2141.9020702460957,2004.669651172539,2047.7229591171842,165000
2022-02-22,2010.948486328125,2088.9826158154337,2001.97904615717,2080.9101196615743,78000
