Price,Close,High,Low,Open,Volume
Ticker,5969.T,5969.T,5969.T,5969.T,5969.T
Date,,,,,
2022-01-04,754.5385131835938,754.5385131835938,754.5385131835938,754.5385131835938,0
2022-01-05,793.00146484375,793.00146484375,792.5266136671969,792.5266136671969,400
2022-01-06,797.75,797.75,793.0014880952381,793.0014880952381,1000
2022-01-07,797.75,797.75,797.75,797.75,2800
2022-01-11,830.989501953125,848.0841431361607,830.989501953125,848.0841431361607,1000
2022-01-12,830.989501953125,830.989501953125,830.989501953125,830.989501953125,0
2022-01-13,830.989501953125,830.989501953125,830.989501953125,830.989501953125,0
2022-01-14,830.989501953125,830.989501953125,830.989501953125,830.989501953125,0
2022-01-17,830.989501953125,830.989501953125,830.989501953125,830.989501953125,0
2022-01-18,786.8284301757812,829.5650377290825,786.8284301757812,829.5650377290825,600
2022-01-19,772.5828247070312,778.7558896862515,772.5828247070312,778.7558896862515,400
2022-01-20,778.281005859375,778.281005859375,774.0073456685669,774.0073456685669,600
2022-01-21,778.281005859375,778.281005859375,778.281005859375,778.281005859375,0
2022-01-24,783.50439453125,783.50439453125,783.50439453125,783.50439453125,200
2022-01-25,783.50439453125,783.50439453125,783.50439453125,783.50439453125,600
2022-01-26,811.5206298828125,811.5206298828125,805.3475648222645,809.6212252487977,1200
2022-01-27,793.4762573242188,802.4984290113283,788.7277459099505,802.4984290113283,1400
2022-01-28,793.4762573242188,793.4762573242188,793.4762573242188,793.4762573242188,0
2022-01-31,816.7439575195312,816.7439575195312,816.7439575195312,816.7439575195312,1600
2022-02-01,798.2247314453125,816.7439250957392,798.2247314453125,816.7439250957392,800
2022-02-02,823.8668212890625,823.8668212890625,798.2248568224288,798.2248568224288,800
2022-02-03,835.738037109375,835.738037109375,826.2410139604049,826.2410139604049,2800
2022-02-04,852.3578491210938,852.3578491210938,835.738058191156,835.738058191156,800
2022-02-07,852.3578491210938,852.3578491210938,852.3578491210938,852.3578491210938,0
2022-02-08,852.3578491210938,852.3578491210938,852.3578491210938,852.3578491210938,0
2022-02-09,878.474609375,878.474609375,878.474609375,878.474609375,200
2022-02-10,878.474609375,878.474609375,878.474609375,878.474609375,0
2022-02-14,953.0262451171875,953.0262451171875,901.7423216131235,901.7423216131235,4000
2022-02-15,949.7022705078125,949.7022705078125,949.7022705078125,949.7022705078125,3400
2022-02-16,887.4967651367188,896.9937877706055,859.0056972350585,883.2231049514697,1800
2022-02-17,902.6920776367188,902.6920776367188,902.6920776367188,902.6920776367188,200
2022-02-18,990.064697265625,990.064697265625,949.7023474970024,949.7023474970024,5600
2022-02-21,997.1873779296875,1036.12517078218,966.3220543271019,1019.980232282366,3000
2022-02-22,1140.1175537109375,1234.6129278002654,1068.4150336733067,1068.4150336733067,12800
2022-02-24,1018.0808715820312,1377.5431942441571,998.611974317636,1377.5431942441571,21800
2022-02-25,970.1209106445312,994.3383195739835,970.1209106445312,994.3383195739835,3200
2022-02-28,951.1268920898438,970.1209388614832,951.1268920898438,970.1209388614832,2600
2022-03-01,927.38427734375,927.38427734375,927.38427734375,927.38427734375,600
2022-03-02,1080.286376953125,1117.3247670200892,1012.8575129850618,1012.8575129850618,12200
2022-03-03,988.64013671875,1079.8115614305657,964.422727029674,1079.8115614305657,6600
2022-03-04,1082.6605224609375,1082.6605224609375,964.8974480879933,964.8974480879933,5200
2022-03-07,1044.6724853515625,1282.5729013338955,1020.9299288662997,1087.4090870250354,2800
2022-03-08,985.7909545898438,1044.672495230085,985.3161034556482,1044.672495230085,1400
2022-03-09,952.0765991210938,1057.9684103949112,952.0765991210938,1057.9684103949112,1200
2022-03-10,1011.4330444335938,1043.7229256643375,968.6964369223151,968.6964369223151,1800
2022-03-11,1011.4330444335938,1023.7791754924076,1011.4330444335938,1023.7791754924076,800
2022-03-14,973.4448852539062,973.4448852539062,973.4448852539062,973.4448852539062,200
2022-03-15,973.4448852539062,973.4448852539062,973.4448852539062,973.4448852539062,0
2022-03-16,991.0143432617188,991.0143432617188,929.2836941845634,929.2836941845634,400
2022-03-17,991.0143432617188,991.0143432617188,991.0143432617188,991.0143432617188,0
2022-03-18,991.0143432617188,991.0143432617188,991.0143432617188,991.0143432617188,0
2022-03-22,991.4891967773438,991.4891967773438,991.0143456294619,991.0143456294619,800
2022-03-23,991.964111328125,991.964111328125,991.4892601498923,991.4892601498923,400
2022-03-24,991.964111328125,991.964111328125,991.964111328125,991.964111328125,200
2022-03-25,991.964111328125,991.964111328125,991.964111328125,991.964111328125,0
2022-03-28,1110.6768798828125,1110.6768798828125,1110.6768798828125,1110.6768798828125,200
2022-03-29,1110.6768798828125,1110.6768798828125,1110.6768798828125,1110.6768798828125,0
2022-03-30,1139.9180908203125,1139.9180908203125,1139.9180908203125,1139.9180908203125,0
2022-03-31,1044.88427734375,1050.7325102393306,1044.88427734375,1050.7325102393306,600
2022-04-01,1044.88427734375,1044.88427734375,1044.88427734375,1044.88427734375,0
2022-04-04,1021.0039672851562,1021.0039672851562,1021.0039672851562,1021.0039672851562,200
2022-04-05,1020.029296875,1021.491355112279,1020.029296875,1021.491355112279,2200
2022-04-06,1020.029296875,1020.029296875,1020.029296875,1020.029296875,0
2022-04-07,1020.029296875,1020.029296875,1020.029296875,1020.029296875,0
2022-04-08,985.91455078125,986.4019035003707,980.0663181518012,980.0663181518012,2400
2022-04-11,985.91455078125,985.91455078125,985.91455078125,985.91455078125,0
2022-04-12,960.0848999023438,960.0848999023438,945.4643176703283,945.4643176703283,4000
2022-04-13,936.20458984375,950.3378189460242,925.9701825627928,950.3378189460242,1400
2022-04-14,936.20458984375,936.20458984375,936.20458984375,936.20458984375,0
2022-04-15,936.20458984375,936.20458984375,936.20458984375,936.20458984375,0
2022-04-18,936.20458984375,936.20458984375,936.20458984375,936.20458984375,0
2022-04-19,936.20458984375,936.20458984375,936.20458984375,936.20458984375,0
2022-04-20,936.20458984375,936.20458984375,936.20458984375,936.20458984375,0
2022-04-21,936.20458984375,936.20458984375,936.20458984375,936.20458984375,0
2022-04-22,926.45751953125,954.2366245356062,926.45751953125,937.6666320768675,1200
2022-04-25,945.95166015625,945.95166015625,926.4575507249002,926.4575507249002,600
2022-04-26,945.95166015625,945.95166015625,945.95166015625,945.95166015625,0
2022-04-27,945.95166015625,945.95166015625,945.95166015625,945.95166015625,0
2022-04-28,945.95166015625,945.95166015625,945.95166015625,945.95166015625,0
2022-05-02,945.95166015625,945.95166015625,945.95166015625,945.95166015625,0
2022-05-06,945.95166015625,945.95166015625,945.95166015625,945.95166015625,0
2022-05-09,945.95166015625,945.95166015625,945.95166015625,945.95166015625,0
2022-05-10,947.4136962890625,947.4136962890625,947.4136962890625,947.4136962890625,200
2022-05-11,947.4136962890625,947.4136962890625,947.4136962890625,947.4136962890625,0
2022-05-12,938.6412963867188,969.8318690600053,926.4574789362161,966.9077528718847,9200
2022-05-13,972.2686767578125,972.2686767578125,972.2686767578125,972.2686767578125,400
2022-05-16,952.7745361328125,952.7745361328125,952.7745361328125,952.7745361328125,400
2022-05-17,952.7745361328125,952.7745361328125,952.7745361328125,952.7745361328125,0
2022-05-18,952.7745361328125,952.7745361328125,952.7745361328125,952.7745361328125,0
2022-05-19,952.7745361328125,952.7745361328125,952.7745361328125,952.7745361328125,0
2022-05-20,952.7745361328125,952.7745361328125,952.7745361328125,952.7745361328125,0
2022-05-23,974.7053833007812,974.7053833007812,967.3950929260254,967.3950929260254,400
2022-05-24,956.67333984375,974.7053895504331,953.7492236750987,974.7053895504331,2000
2022-05-25,956.67333984375,956.67333984375,956.67333984375,956.67333984375,0
2022-05-26,947.9010620117188,947.9010620117188,947.9010620117188,947.9010620117188,400
2022-05-27,947.9010620117188,947.9010620117188,947.9010620117188,947.9010620117188,0
2022-05-30,947.9010620117188,947.9010620117188,947.9010620117188,947.9010620117188,0
2022-05-31,947.9010620117188,947.9010620117188,947.9010620117188,947.9010620117188,0
2022-06-01,947.9010620117188,947.9010620117188,947.9010620117188,947.9010620117188,0
2022-06-02,986.8892822265625,986.8892822265625,986.8892822265625,986.8892822265625,600
2022-06-03,986.8892822265625,991.7628095461998,986.8892822265625,986.8892822265625,1600
2022-06-06,986.8892822265625,986.8892822265625,986.8892822265625,986.8892822265625,0
2022-06-07,1011.2568969726562,1011.2568969726562,1011.2568969726562,1011.2568969726562,200
2022-06-08,975.1928100585938,975.1928100585938,975.1928100585938,975.1928100585938,200
2022-06-09,975.1928100585938,975.1928100585938,975.1928100585938,975.1928100585938,0
2022-06-10,986.8892822265625,986.8892822265625,947.9010636694637,975.1928166594329,1600
2022-06-13,986.8892822265625,986.8892822265625,986.8892822265625,986.8892822265625,0
2022-06-14,986.8892822265625,986.8892822265625,986.8892822265625,986.8892822265625,0
2022-06-15,986.8892822265625,986.8892822265625,986.8892822265625,986.8892822265625,0
2022-06-16,986.8892822265625,986.8892822265625,986.8892822265625,986.8892822265625,0
2022-06-17,986.8892822265625,986.8892822265625,986.8892822265625,986.8892822265625,0
2022-06-20,986.8892822265625,986.8892822265625,986.8892822265625,986.8892822265625,200
2022-06-21,986.8892822265625,986.8892822265625,986.8892822265625,986.8892822265625,0
2022-06-22,929.3816528320312,943.0275292239016,929.3816528320312,943.0275292239016,400
2022-06-23,929.3816528320312,929.3816528320312,929.3816528320312,929.3816528320312,0
2022-06-24,929.3816528320312,929.3816528320312,929.3816528320312,929.3816528320312,0
2022-06-27,929.3816528320312,929.3816528320312,929.3816528320312,929.3816528320312,0
2022-06-28,929.3816528320312,929.3816528320312,929.3816528320312,929.3816528320312,0
2022-06-29,929.3816528320312,929.3816528320312,929.3816528320312,929.3816528320312,0
2022-06-30,929.3816528320312,929.3816528320312,929.3816528320312,929.3816528320312,0
2022-07-01,929.3816528320312,929.3816528320312,929.3816528320312,929.3816528320312,0
2022-07-04,929.3816528320312,929.3816528320312,929.3816528320312,929.3816528320312,0
2022-07-05,936.69189453125,936.69189453125,936.69189453125,936.69189453125,200
2022-07-06,971.2939453125,971.2939453125,949.8504261987267,949.8504261987267,2000
2022-07-07,977.1422119140625,977.1422119140625,974.7054482933291,974.7054482933291,600
2022-07-08,1018.5671997070312,1018.5671997070312,994.1995633504038,994.1995633504038,400
2022-07-11,1061.4542236328125,1061.4542236328125,1018.567184294113,1018.567184294113,1200
2022-07-12,1061.4542236328125,1061.9415763525703,1061.4542236328125,1061.4542236328125,5600
2022-07-13,1061.4542236328125,1061.4542236328125,1061.4542236328125,1061.4542236328125,0
2022-07-14,1062.916259765625,1062.916259765625,1062.916259765625,1062.916259765625,200
2022-07-15,1033.187744140625,1033.187744140625,1033.187744140625,1033.187744140625,200
2022-07-19,1006.3834228515625,1006.3834228515625,1006.3834228515625,1006.3834228515625,400
2022-07-20,1006.3834228515625,1006.3834228515625,1006.3834228515625,1006.3834228515625,0
2022-07-21,1006.3834228515625,1006.3834228515625,1006.3834228515625,1006.3834228515625,0
2022-07-22,1006.3834228515625,1006.3834228515625,1006.3834228515625,1006.3834228515625,0
2022-07-25,1006.3834228515625,1006.3834228515625,1006.3834228515625,1006.3834228515625,0
2022-07-26,1006.3834228515625,1006.3834228515625,1006.3834228515625,1006.3834228515625,0
2022-07-27,1006.3834228515625,1006.3834228515625,1006.3834228515625,1006.3834228515625,0
2022-07-28,1057.555419921875,1057.555419921875,1057.555419921875,1057.555419921875,200
