Price,Close,High,Low,Open,Volume
Ticker,182A.T,182A.T,182A.T,182A.T,182A.T
Date,,,,,
2024-04-25,497.1228942871094,497.1228942871094,497.1228942871094,497.1228942871094,240
2024-04-26,495.6418762207031,495.83935515608164,494.6545418059208,495.83935515608164,1100
2024-04-30,500.2823486328125,500.2823486328125,500.2823486328125,500.2823486328125,20
2024-05-01,500.47979736328125,502.45446614761545,500.47979736328125,502.45446614761545,50
2024-05-02,497.9127502441406,497.9127502441406,497.9127502441406,497.9127502441406,310
2024-05-07,499.88739013671875,499.88739013671875,499.0975346762997,499.0975346762997,240
2024-05-08,507.29241943359375,507.29241943359375,503.9354883888581,507.29241943359375,50
2024-05-09,503.93548583984375,508.4772302331862,503.93548583984375,507.2924168675993,4050
2024-05-10,508.3785095214844,513.8088487519981,508.3785095214844,513.8088487519981,3950
2024-05-13,507.29241943359375,507.29241943359375,507.29241943359375,507.29241943359375,3280
2024-05-14,509.8594970703125,509.8594970703125,509.8594970703125,509.8594970703125,410
2024-05-15,513.1177368164062,513.1177368164062,513.1177368164062,513.1177368164062,170
2024-05-16,514.2037353515625,514.2037353515625,508.5759173079682,514.2037353515625,2610
2024-05-17,518.153076171875,518.153076171875,517.3632207117597,517.3632207117597,1000
2024-05-20,512.7227783203125,516.4746372546342,503.54057979991325,516.4746372546342,4460
2024-05-21,515.8822631835938,515.8822631835938,511.53796738878106,511.53796738878106,350
2024-05-22,515.8822631835938,516.5734093685113,506.79877396123976,506.79877396123976,1770
2024-05-23,519.535400390625,519.535400390625,514.9936257568168,515.0923953592264,1230
2024-05-24,514.4011840820312,518.7454792232666,509.66199136747764,509.66199136747764,2630
2024-05-27,518.3505859375,518.3505859375,514.401248139881,514.401248139881,720
2024-05-28,519.535400390625,519.535400390625,518.2518776561991,518.3505869964962,410
2024-05-29,515.0923461914062,515.0923461914062,509.8594861507921,515.0923461914062,2750
2024-05-30,509.3658142089844,509.3658142089844,509.3658142089844,509.3658142089844,390
2024-05-31,510.0569152832031,510.0569152832031,510.0569152832031,510.0569152832031,1140
2024-06-03,513.4138793945312,529.8036060549749,513.4138793945312,529.8036060549749,10450
2024-06-04,519.1404418945312,519.1404418945312,513.4139141354431,519.1404418945312,680
2024-06-05,521.016357421875,521.016357421875,521.016357421875,521.016357421875,1960
2024-06-06,519.2391357421875,528.2238538238831,519.2391357421875,528.2238538238831,1310
2024-06-07,517.659423828125,532.0745425027592,517.659423828125,528.4213931000452,3130
2024-06-10,522.4973754882812,522.5960848232403,510.0569259158762,510.0569259158762,2400
